Feature ID	Taxon	Confidence
OTU7708	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA923;g__UBA923;s__UBA923 sp002387735	0.9953601317563874
OTU7709	d__Bacteria;p__Firmicutes_E;c__Symbiobacteriia;o__Symbiobacteriales;f__Symbiobacteriaceae;g__Symbiobacterium;s__Symbiobacterium thermophilum	0.8154094936852149
OTU7710	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9976103143839581
OTU7711	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__UBA966 sp002292895	0.9085108131621595
OTU7712	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Segetibacter;s__Segetibacter koreensis	0.9999761507019657
OTU7714	d__Bacteria	0.9999996444029391
OTU7715	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__UBA2316	0.9999999999545368
OTU7716	d__Bacteria	0.9911952693041081
OTU7719	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__SZUA-254;g__SZUA-254;s__SZUA-254 sp003235555	0.9999995382536824
OTU7721	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__OLB5;g__OLB5	0.8879535123368997
OTU7722	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Chondromyces;s__Chondromyces apiculatus	0.8777281050892071
OTU7724	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02	0.7397587298401681
OTU7727	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__Gp7-AA10;s__Gp7-AA10 sp003223695	0.9999949497570011
OTU7729	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.8867244510226852
OTU7735	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium	0.9493127322894432
OTU7737	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae	0.9999999777481606
OTU7738	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__PALSA-1347;s__PALSA-1347 sp003136315	0.9998290764226848
OTU7739	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales	0.99949071695626
OTU7740	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AV2;g__AV2;s__AV2 sp003218935	0.9308312136249914
OTU7743	d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.9987530745662071
OTU7746	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Palsa-1150;s__Palsa-1150 sp003153495	0.9805543122796015
OTU7747	d__Bacteria	0.9999999989133748
OTU7748	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Ga0074140;g__2-02-FULL-49-12;s__2-02-FULL-49-12 sp001796315	0.9776711514601328
OTU7753	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__GCA-2683825;s__GCA-2683825 sp002683825	0.9362881344808921
OTU7755	d__Bacteria;p__Chloroflexota;c__Anaerolineae	0.8409210459409729
OTU7756	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__ZC4RG24;s__ZC4RG24 sp003242685	0.7103957597782111
OTU7760	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales	0.9891886148392289
OTU7761	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Niveispirillum	0.8321746462744685
OTU7766	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae	0.9911615144431526
OTU7767	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Pajaroellobacter;s__Pajaroellobacter abortibovis	0.8924813085951292
OTU7770	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__SCN-70-22;s__SCN-70-22 sp001724275	0.8934701885221874
OTU7773	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum	0.7382364336265146
OTU7776	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae	0.8228174542980289
OTU7778	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__Vermiphilus;s__Vermiphilus pyriformis	0.8330551058932681
OTU7780	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	0.9313669618725842
OTU7781	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	0.7191178066846755
OTU7782	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA2475;s__UBA2475 sp002319075	0.9999146220667151
OTU7783	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.8230434434521099
OTU7784	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__GCA-2699025;s__GCA-2699025 sp002699025	0.933979894955741
OTU7785	d__Bacteria	0.9990657517222618
OTU7786	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-02-FULL-40-12;f__GWA2-44-9;g__2-01-FULL-41-21;s__2-01-FULL-41-21 sp003151795	0.9999985318168121
OTU7793	d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.9997461396122401
OTU7795	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9980811403344385
OTU7796	d__Bacteria;p__Chloroflexota_A;c__Ellin6529;o__P2-11E;f__P2-11E;g__GWC2-70-10;s__GWC2-70-10 sp001795345	0.999966581608595
OTU7797	d__Bacteria;p__Patescibacteria;c__ABY1	0.9814794116968741
OTU7799	d__Bacteria;p__Actinobacteriota	0.8645530005477005
OTU7805	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata obscuriglobus	0.9250095141598437
OTU7806	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Leaf454;s__Leaf454 sp001425485	0.7705014533092542
OTU7811	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio_A;s__Bdellovibrio_A sp001771815	0.7897212290734105
OTU7813	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__GCA-2699025;s__GCA-2699025 sp002699025	0.8847849266039065
OTU7814	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AV2;g__AV2;s__AV2 sp003218935	0.9427557590133537
OTU7815	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.8432052899929297
OTU7816	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales	0.999580903900676
OTU7817	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.9307823496507339
OTU7819	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia	0.9211041071335508
OTU7820	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Luteitalea;s__Luteitalea pratensis	0.9999675860499445
OTU7821	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__1-14-0-10-45-34;g__1-14-0-10-45-34;s__1-14-0-10-45-34 sp002778785	0.9843361744624418
OTU7822	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae	0.9999350438249107
OTU7826	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__UBA10511;s__UBA10511 sp003508595	0.9951403704658989
OTU7827	d__Bacteria	0.9999994332897096
OTU7828	d__Bacteria	0.9999995009449731
OTU7830	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__UBA4664;f__UBA4664;g__UBA4664;s__UBA4664 sp002415345	0.999970532384802
OTU7831	d__Bacteria	0.9970413703959312
OTU7837	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__PALSA-1355;g__PALSA-1355;s__PALSA-1355 sp003153375	0.9968809187120679
OTU7840	d__Bacteria	0.9999999999999054
OTU7841	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__PALSA-1355;g__PALSA-1355;s__PALSA-1355 sp003153375	0.999871197537821
OTU7844	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.7623777725191905
OTU7846	d__Bacteria	0.9999999940174441
OTU7847	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Vampirovibrionales;f__Vampirovibrionaceae;g__Vampirovibrio	0.8607593282744475
OTU7848	d__Bacteria	0.9983525347574025
OTU7849	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae	0.7598175866153417
OTU7850	d__Bacteria;p__Chloroflexota;c__Anaerolineae	0.9132896409061849
OTU7851	d__Bacteria	0.9999999189606853
OTU7852	d__Bacteria	0.9999999983929024
OTU7854	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces	0.739478681964527
OTU7855	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__PALSA-1347;s__PALSA-1347 sp003136315	0.8197530197515857
OTU7857	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1931;s__UBA1931 sp002337125	0.9995452865672171
OTU7858	d__Bacteria	0.9999777798319509
OTU7866	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.993651646314184
OTU7867	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	0.9504525316321809
OTU7868	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9994676222707062
OTU7870	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9999736535705259
OTU7873	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales	0.9326545775963712
OTU7874	d__Bacteria;p__Firmicutes;c__Bacilli	0.7769065195089635
OTU7876	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Cohnella;s__Cohnella kolymensis	0.7736213365423935
OTU7880	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.9999754915828426
OTU7886	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257	0.9285713599891635
OTU7888	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	0.9998478498358112
OTU7892	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A	0.9788170558916424
OTU7893	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Protochlamydia	0.9777972655655601
OTU7896	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.8665838535399376
OTU7899	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__Vermiphilus;s__Vermiphilus pyriformis	0.8513518078254945
OTU7900	d__Bacteria	0.9999998818166522
OTU7901	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaera;s__Pedosphaera parvula	0.9583230808436498
OTU7905	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Actinoplanes	0.9207456918759268
OTU7906	d__Bacteria	0.9999998662580651
OTU7907	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae	0.998830152781159
OTU7909	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5158;f__UBA5158;g__SCGC-AG-212-F23;s__SCGC-AG-212-F23 sp001644445	0.8069658226883887
OTU7910	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae	0.8681840476964778
OTU7911	d__Bacteria	0.9999999448779037
OTU7913	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae	0.7558451002080253
OTU7914	d__Bacteria	0.999999967186689
OTU7915	d__Bacteria	0.9999999999731969
OTU7919	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Gorillibacterium;s__Gorillibacterium massiliense	0.7280910375536465
OTU7920	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter_A;s__Ilumatobacter_A coccineus	0.9996672370658247
OTU7921	d__Bacteria;p__Acidobacteriota	0.7921571380959007
OTU7924	d__Bacteria	0.9962024713472635
OTU7925	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__2-12-FULL-35-15 sp001769385	0.8709934742376033
OTU7926	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.7117245990080099
OTU7931	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003142855	0.994422562680946
OTU7936	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	0.9148445519902333
OTU7937	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9998097134137847
OTU7939	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Thermoactinomycetales	0.7051069682949536
OTU7944	d__Bacteria	0.9999976835232169
OTU7945	d__Bacteria;p__Binatota;c__Binatia;o__HRBIN30;f__HRBIN30;g__HRBIN30;s__HRBIN30 sp002898795	0.9912998109745069
OTU7946	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__PALSA-1347;s__PALSA-1347 sp003136315	0.8583414467634081
OTU7950	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9961731449265805
OTU7952	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae	0.999216617587006
OTU7953	d__Bacteria	0.9998809416722995
OTU7956	d__Bacteria	0.9999999999997218
OTU7959	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__GCA-2683825;s__GCA-2683825 sp002683825	0.951876886175504
OTU7963	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales	0.7991447733865206
OTU7965	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9261565109524145
OTU7966	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum	0.9014192349111508
OTU7968	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9916577151823651
OTU7969	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__UBA12411;g__UBA12411;s__UBA12411 sp003511165	0.9500027898340243
OTU7971	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.995355071255549
OTU7974	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata obscuriglobus	0.8632238385998526
OTU7975	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9998720935126193
OTU7977	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__GCA-2683825;s__GCA-2683825 sp002683825	0.8395839110646055
OTU7978	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721	0.7789447763740266
OTU7979	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Gp22-AA2	0.7230795214133525
OTU7981	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__Pirellula staleyi	0.9341250888036561
OTU7985	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__UBA12411;g__UBA12411;s__UBA12411 sp003511165	0.7811898164846481
OTU7986	d__Bacteria	0.9864274932479342
OTU7987	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__UBA11361;s__UBA11361 sp001919995	0.9925293598887711
OTU7988	d__Bacteria;p__Chloroflexota_A;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__GWC2-73-18;s__GWC2-73-18 sp001794945	0.9999373236678273
OTU7989	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__UBA966 sp002292895	0.7104564652499495
OTU7990	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__Colwellbacteraceae;g__2-12-FULL-43-11;s__2-12-FULL-43-11 sp001817805	0.9846987975561721
OTU7993	d__Bacteria	0.9999999509143573
OTU7995	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	0.9999969020672016
OTU8002	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__UBA8416;f__YA12-FULL-60-10;g__YA12-FULL-60-10;s__YA12-FULL-60-10 sp001803315	0.9999998886269941
OTU8008	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA4416;s__UBA4416 sp002420145	0.7384625398658646
OTU8011	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia	0.9912773734317172
OTU8013	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA6139;s__UBA6139 sp002423285	0.9999999950645844
OTU8014	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium	0.9926658176067337
OTU8015	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_K	0.9013787816051324
OTU8016	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__OLB18;s__OLB18 sp001567425	0.9431862626157023
OTU8017	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae	0.9999999867942572
OTU8021	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Rubidus;s__Rubidus massiliensis	0.716474490559454
OTU8026	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__Fimbriiglobus ruber	0.7873924218739091
OTU8027	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9982223954710092
OTU8029	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UKL13-3;g__UKL13-3;s__UKL13-3 sp001602415	0.9398800954720359
OTU8030	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__2-02-FULL-40-12;f__GWA2-44-9;g__2-01-FULL-41-21;s__2-01-FULL-41-21 sp003151795	0.9999366104404728
OTU8031	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9938094240180922
OTU8032	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UTBCD1;s__UTBCD1 sp002066995	0.7702650128964089
OTU8035	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__PALSA-1347;s__PALSA-1347 sp003136315	0.8741605949898267
OTU8039	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__UBA966 sp002292895	0.8994098878292889
OTU8040	d__Bacteria	0.9965442769043266
OTU8042	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.9076984675942821
OTU8043	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_C;s__Paenibacillus_C agaridevorans	0.9927219733269679
OTU8044	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Thermoactinomycetales;f__Thermoactinomycetaceae	0.8758248657068279
OTU8047	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma	0.9999994958219315
OTU8049	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595	0.9371325708254579
OTU8052	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA2475;s__UBA2475 sp002319075	0.9350217243205776
OTU8053	d__Bacteria	0.9999981639124754
OTU8056	d__Bacteria	0.9999999999999024
OTU8057	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	0.8127727351932668
OTU8061	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Kouleothrix;s__Kouleothrix aurantiaca	0.9972195775352776
OTU8062	d__Bacteria	0.9999999826633773
OTU8063	d__Bacteria	0.9999496016210395
OTU8064	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__F0540;s__F0540 sp000466585	0.7455713105969817
OTU8066	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.934769058464889
OTU8069	d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.9999624118656276
OTU8071	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bog-159;s__Bog-159 sp003166475	0.884216308512315
OTU8072	d__Bacteria	0.998695773677198
OTU8073	d__Bacteria	0.9999999684778269
OTU8077	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__2-12-FULL-64-23;s__2-12-FULL-64-23 sp001770575	0.9755991509722535
OTU8078	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__Chthoniobacter flavus	0.8547666796150796
OTU8080	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__40CM-3-62-11;s__40CM-3-62-11 sp001914955	0.9960554393296329
OTU8081	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Amphibacillaceae;g__Terribacillus	0.9997930956338739
OTU8084	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__UBA11358 sp003455565	0.9733025118468599
OTU8085	d__Bacteria;p__Patescibacteria;c__ABY1	0.9997752366970758
OTU8089	d__Bacteria	0.9999999999999477
OTU8090	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__Fimbriiglobus ruber	0.8708738684480977
OTU8091	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__Mor1;s__Mor1 sp001664505	0.7036537478861439
OTU8092	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595	0.999709632907732
OTU8095	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea;s__Caldilinea sp003451595	0.9970935525703553
OTU8099	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__Gp7-AA10;s__Gp7-AA10 sp003223695	0.9440682448180545
OTU8101	d__Bacteria;p__Chloroflexota;c__Anaerolineae	0.7569042787500472
OTU8105	d__Bacteria;p__Patescibacteria;c__ABY1;o__SG8-24;f__GWF2-40-263;g__UBA12403;s__UBA12403 sp003511125	0.8964181280414549
OTU8107	d__Bacteria;p__Omnitrophota;c__koll11;o__2-02-FULL-51-18;f__2-02-FULL-51-18;g__20-14-0-80-50-8;s__20-14-0-80-50-8 sp002779345	0.9999999996245776
OTU8110	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata obscuriglobus	0.9995501541719869
OTU8113	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella	0.9872334985271846
OTU8116	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9472453803327611
OTU8119	d__Bacteria	0.9999999997555117
OTU8120	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__2-12-FULL-64-23;s__2-12-FULL-64-23 sp001770575	0.9970189493183524
OTU8121	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__SG-bin7;g__SG-bin7;s__SG-bin7 sp002083485	0.9524257063285946
OTU8123	d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__UBA2337;g__XYB12-FULL-50-7;s__XYB12-FULL-50-7 sp001804345	0.7685831000824117
OTU8124	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__Fimbriiglobus ruber	0.8860623892088666
OTU8125	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__2-12-FULL-35-15 sp001769385	0.9696135317361144
